Frequency (Hz),Amplitude
1.639348911070780179e+00,3.260324822361448000e-05
1.642680921052631415e+00,3.157257544486743816e-05
1.646012931034482651e+00,3.382731189603049366e-05
1.649344941016333665e+00,3.464908325063875688e-05
1.652676950998184902e+00,3.363551497251048873e-05
1.656008960980036138e+00,3.256209350287626305e-05
1.659340970961887374e+00,3.484790970878891015e-05
1.662672980943738388e+00,3.284040084441564749e-05
1.666004990925589624e+00,3.260252418750787053e-05
1.669337000907440860e+00,3.349423822978476410e-05
1.672669010889292096e+00,3.646683661498294492e-05
1.676001020871143110e+00,3.451684361956825869e-05
1.679333030852994346e+00,3.395479577890422575e-05
1.682665040834845582e+00,3.379197243820039398e-05
1.685997050816696818e+00,3.233011665372837465e-05
1.689329060798547832e+00,3.195487991318221279e-05
1.692661070780399069e+00,3.195317600118421166e-05
1.695993080762250305e+00,3.490859564933836384e-05
1.699325090744101541e+00,3.273495818706203164e-05
1.702657100725952555e+00,3.122660987609929089e-05
1.705989110707803791e+00,3.314245285541962232e-05
1.709321120689655027e+00,3.109754030538049142e-05
1.712653130671506041e+00,3.270051416379859575e-05
1.715985140653357277e+00,3.236148953927405110e-05
1.719317150635208513e+00,2.929069358691124145e-05
1.722649160617059749e+00,3.087653474128738350e-05
1.725981170598910763e+00,3.009721956968721028e-05
1.729313180580761999e+00,3.157857571689761853e-05
1.732645190562613235e+00,3.062136161800332705e-05
1.735977200544464472e+00,3.036484249003107338e-05
1.739309210526315486e+00,2.905213639698642699e-05
1.742641220508166722e+00,3.082899049931991703e-05
1.745973230490017958e+00,3.254647093938299330e-05
1.749305240471869194e+00,3.274918716309494637e-05
1.752637250453720208e+00,2.875099034772256857e-05
1.755969260435571444e+00,2.947469046320038753e-05
1.759301270417422680e+00,2.848956572011684406e-05
1.762633280399273916e+00,2.855042225459191075e-05
1.765965290381124930e+00,2.822498234353706375e-05
1.769297300362976166e+00,2.925204567971973897e-05
1.772629310344827402e+00,2.837692234504071031e-05
1.775961320326678639e+00,3.221290628760322127e-05
1.779293330308529653e+00,3.081565325920981722e-05
1.782625340290380889e+00,3.091498210428017979e-05
1.785957350272232125e+00,3.000371851831903160e-05
1.789289360254083361e+00,3.115363884471193125e-05
1.792621370235934375e+00,2.992773152452658195e-05
1.795953380217785611e+00,3.151480778844219872e-05
1.799285390199636847e+00,3.246615221204742028e-05
1.802617400181488083e+00,3.201057508926453976e-05
1.805949410163339097e+00,2.880678271924355389e-05
1.809281420145190333e+00,3.140249011189642921e-05
1.812613430127041569e+00,3.193186472461557817e-05
1.815945440108892805e+00,3.028673383890373438e-05
1.819277450090743820e+00,2.749995254831296126e-05
1.822609460072595056e+00,3.033051273364317064e-05
1.825941470054446292e+00,2.966429399625936713e-05
1.829273480036297528e+00,2.978091424016109440e-05
1.832605490018148542e+00,2.738009242176976676e-05
1.835937499999999778e+00,3.026158362286921692e-05
1.839269509981851014e+00,2.855938465548036893e-05
1.842601519963702250e+00,2.842588747900380236e-05
1.845933529945553264e+00,3.295830551842736871e-05
1.849265539927404500e+00,2.787111425669460164e-05
1.852597549909255736e+00,3.037920406596146398e-05
1.855929559891106750e+00,3.116683936188744178e-05
1.859261569872957987e+00,3.149159859063880125e-05
1.862593579854809223e+00,3.133876219490199140e-05
1.865925589836660459e+00,2.668989237466389057e-05
1.869257599818511473e+00,2.700811728929790589e-05
1.872589609800362709e+00,2.940751200017089947e-05
1.875921619782213945e+00,2.725233807176386414e-05
1.879253629764065181e+00,2.827549712115954436e-05
1.882585639745916195e+00,3.077474415585674806e-05
1.885917649727767431e+00,3.030930203830653661e-05
1.889249659709618667e+00,2.952309790250565039e-05
1.892581669691469903e+00,3.110596225885435903e-05
1.895913679673320917e+00,3.093631897061428835e-05
1.899245689655172153e+00,2.551265062196644769e-05
1.902577699637023390e+00,3.021513169218881546e-05
1.905909709618874626e+00,3.020812177337010743e-05
1.909241719600725640e+00,2.740318218353506808e-05
1.912573729582576876e+00,2.869378259240363914e-05
1.915905739564428112e+00,3.005135591370555517e-05
1.919237749546279348e+00,2.965220037099123258e-05
1.922569759528130362e+00,3.011358947087183503e-05
1.925901769509981598e+00,2.740795919980783894e-05
1.929233779491832834e+00,2.953905227627190680e-05
