Frequency (Hz),Amplitude
1.459420372050816539e+00,5.421468264842213759e-05
1.462752382032667775e+00,5.527490162225558130e-05
1.466084392014518789e+00,5.213094777754899938e-05
1.469416401996370025e+00,5.675001630452734607e-05
1.472748411978221261e+00,5.979699636176228229e-05
1.476080421960072497e+00,5.564776654722132558e-05
1.479412431941923511e+00,5.320407393648162603e-05
1.482744441923774747e+00,5.469944555851746895e-05
1.486076451905625984e+00,5.656529078501593719e-05
1.489408461887477220e+00,4.893341812433660737e-05
1.492740471869328234e+00,6.149294446043883876e-05
1.496072481851179470e+00,5.476044002168056838e-05
1.499404491833030706e+00,5.359419666428047788e-05
1.502736501814881942e+00,5.642388930031245185e-05
1.506068511796732956e+00,5.938043220263678878e-05
1.509400521778584192e+00,5.936494688728252711e-05
1.512732531760435428e+00,5.948513187996128755e-05
1.516064541742286664e+00,6.064193142405886375e-05
1.519396551724137678e+00,5.219529104238189004e-05
1.522728561705988914e+00,5.778116507673180591e-05
1.526060571687840151e+00,5.859941424532148199e-05
1.529392581669691387e+00,4.573470323872136492e-05
1.532724591651542401e+00,5.343137629516630203e-05
1.536056601633393637e+00,5.404235108130854467e-05
1.539388611615244873e+00,5.290848221311801012e-05
1.542720621597096109e+00,5.910565636615347653e-05
1.546052631578947123e+00,5.003728476926634319e-05
1.549384641560798359e+00,6.610520230163744230e-05
1.552716651542649595e+00,6.898113518355304089e-05
1.556048661524500831e+00,6.693754614088665120e-05
1.559380671506351845e+00,6.518994533350741245e-05
1.562712681488203081e+00,6.996521555960717688e-05
1.566044691470054318e+00,7.415384563061948970e-05
1.569376701451905332e+00,1.064121938098906050e-04
1.572708711433756568e+00,5.904574015639054476e-05
1.576040721415607804e+00,2.732712695914285266e-05
1.579372731397459040e+00,3.835914073140364561e-05
1.582704741379310054e+00,5.239391531256062018e-05
1.586036751361161290e+00,5.478696318625132485e-05
1.589368761343012526e+00,5.799665755089810845e-05
1.592700771324863762e+00,9.810695055494883889e-05
1.596032781306714776e+00,3.414308456755446087e-04
1.599364791288566012e+00,8.516828481362169738e-05
1.602696801270417248e+00,5.248768528690626254e-05
1.606028811252268484e+00,4.716143136677149720e-05
